chunk_text,metadata
i initiated an international transfer of through zelle s venmo service the estimated delivery was days but after weeks the money has still not arrived each time i call they say it is being processed meanwhile the exchange rate has changed significantly costing me an additional in value,"{'complaint_id': 10002090, 'product_category': 'money transfer', 'chunk_index': 0}"
ally bank closed my chase savings account without warning citing business reasons i had in the account and it took weeks to receive a cashier s check no explanation was ever provided for the closure i have been a customer for years with no suspicious activity on the account,"{'complaint_id': 10001569, 'product_category': 'savings account', 'chunk_index': 0}"
i initiated an international transfer of through western union s venmo service the estimated delivery was days but after weeks the money has still not arrived each time i call they say it is being processed meanwhile the exchange rate has changed significantly costing me an additional in value,"{'complaint_id': 10002243, 'product_category': 'money transfer', 'chunk_index': 0}"
i was contacted by someone claiming to be from my bank s fraud department they convinced me to send via zelle to secure my account i later realized this was a scam and immediately contacted western union they refused to reverse the transaction saying zelle transfers are final i believe western union should have better fraud protection mechanisms,"{'complaint_id': 10002231, 'product_category': 'money transfer', 'chunk_index': 0}"
i applied for the chase sapphire card specifically for the point sign up bonus i met all the spending requirements within the specified timeframe but american express has refused to credit my bonus points i have called times over the past months and each representative tells me something different i have all receipts and statements showing i qualified,"{'complaint_id': 10000690, 'product_category': 'credit card', 'chunk_index': 0}"
i have been trying to reach ally bank s customer service about an issue with my synchrony savings for weeks wait times exceed minutes and i have been disconnected times after waiting when i finally got through the representative could not resolve my issue and told me to call back this level of service is completely unacceptable for a bank holding my savings,"{'complaint_id': 10001688, 'product_category': 'savings account', 'chunk_index': 0}"
i tried to withdraw from my discover savings at goldman sachs and was told my account was frozen pending a security review no one informed me of any issues beforehand i had bills due and no access to my own money for weeks the customer service was unhelpful and could not tell me when the review would be completed,"{'complaint_id': 10001499, 'product_category': 'savings account', 'chunk_index': 0}"
my capital one venture card from chase suddenly had its credit limit reduced from to without any prior notification i have never missed a payment and my credit score is above when i called to ask why the representative could not give me a clear answer this reduction has negatively affected my credit utilization ratio and dropped my score by points,"{'complaint_id': 10000160, 'product_category': 'credit card', 'chunk_index': 0}"
i tried to make an extra payment on my upstart loan from upstart to pay down the principal faster their system automatically applied it to future payments instead of the principal balance after calling times each representative gave me different instructions i am paying more interest than necessary because they will not properly apply my payments,"{'complaint_id': 10000896, 'product_category': 'personal loan', 'chunk_index': 0}"
citibank charged me a late fee on my capital one venture card even though i made my payment on time my bank records show the payment was initiated days before the due date when i called to dispute they said the payment was received one day late due to processing time this is unacceptable i should not be penalized for their slow processing system,"{'complaint_id': 10000497, 'product_category': 'credit card', 'chunk_index': 0}"
my discover it card from american express suddenly had its credit limit reduced from to without any prior notification i have never missed a payment and my credit score is above when i called to ask why the representative could not give me a clear answer this reduction has negatively affected my credit utilization ratio and dropped my score by points,"{'complaint_id': 10000258, 'product_category': 'credit card', 'chunk_index': 0}"
i tried to withdraw from my chase savings at discover and was told my account was frozen pending a security review no one informed me of any issues beforehand i had bills due and no access to my own money for weeks the customer service was unhelpful and could not tell me when the review would be completed,"{'complaint_id': 10001783, 'product_category': 'savings account', 'chunk_index': 0}"
someone made fraudulent purchases on my citi double cash card totaling i reported this to capital one immediately and they opened an investigation after weeks they denied my fraud claim saying the transactions appeared legitimate i have filed a police report and have evidence that i was in a different state when these transactions occurred,"{'complaint_id': 10000336, 'product_category': 'credit card', 'chunk_index': 0}"
i accidentally sent to the wrong person through paypal via western union i realized the error within minutes and immediately contacted them to cancel they said the transaction was already completed and they cannot reverse it they suggested i ask the recipient nicely to send it back this is an unacceptable response for such a large amount,"{'complaint_id': 10002246, 'product_category': 'money transfer', 'chunk_index': 0}"
lendingclub sold my sofi personal loan loan to a third party debt collector without notifying me the collector is now adding additional fees and interest that were not part of my original agreement they call me times per day including on weekends and have been rude and threatening this is harassment and a violation of fair debt collection practices,"{'complaint_id': 10001040, 'product_category': 'personal loan', 'chunk_index': 0}"
i have been a loyal citi double cash cardholder with chase for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this account if the rate is not adjusted,"{'complaint_id': 10000516, 'product_category': 'credit card', 'chunk_index': 0}"
i tried to withdraw from my discover savings at synchrony and was told my account was frozen pending a security review no one informed me of any issues beforehand i had bills due and no access to my own money for weeks the customer service was unhelpful and could not tell me when the review would be completed,"{'complaint_id': 10001349, 'product_category': 'savings account', 'chunk_index': 0}"
i have been making regular payments on my prosper loan from prosper for months last month they claimed they did not receive my payment even though my bank shows it was debited they charged me a late fee and reported a missed payment to the credit bureaus dropping my score by points i need this corrected immediately,"{'complaint_id': 10001016, 'product_category': 'personal loan', 'chunk_index': 0}"
someone made fraudulent purchases on my discover it card totaling i reported this to citibank immediately and they opened an investigation after weeks they denied my fraud claim saying the transactions appeared legitimate i have filed a police report and have evidence that i was in a different state when these transactions occurred,"{'complaint_id': 10000769, 'product_category': 'credit card', 'chunk_index': 0}"
i was contacted by someone claiming to be from my bank s fraud department they convinced me to send via zelle to secure my account i later realized this was a scam and immediately contacted venmo they refused to reverse the transaction saying zelle transfers are final i believe venmo should have better fraud protection mechanisms,"{'complaint_id': 10002167, 'product_category': 'money transfer', 'chunk_index': 0}"
i have been a loyal chase sapphire cardholder with american express for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this account if the rate is not adjusted,"{'complaint_id': 10000442, 'product_category': 'credit card', 'chunk_index': 0}"
my account was frozen by paypal after i made a wire transfer transfer of they claimed the transaction was flagged for suspicious activity but i was simply sending money to my family overseas which i do every month it took weeks to get my account unfrozen and i had to provide extensive documentation including pay stubs and tax returns,"{'complaint_id': 10001936, 'product_category': 'money transfer', 'chunk_index': 0}"
i noticed a charge of on my citi double cash statement from i did not authorize this transaction and have been trying to resolve it with chase for weeks they keep transferring me between departments and no one takes responsibility i have provided documentation proving i was not at the merchant location this is extremely frustrating and i need this resolved immediately,"{'complaint_id': 10000762, 'product_category': 'credit card', 'chunk_index': 0}"
my chase savings with goldman sachs was accessed by someone who changed my contact information and attempted to transfer out of my account when i reported this goldman sachs took weeks to investigate and temporarily restricted my access i am concerned about the security of their online banking platform and how this person gained access,"{'complaint_id': 10001247, 'product_category': 'savings account', 'chunk_index': 0}"
i initiated an international transfer of through venmo s venmo service the estimated delivery was days but after weeks the money has still not arrived each time i call they say it is being processed meanwhile the exchange rate has changed significantly costing me an additional in value,"{'complaint_id': 10001915, 'product_category': 'money transfer', 'chunk_index': 0}"
sofi sold my lendingclub loan loan to a third party debt collector without notifying me the collector is now adding additional fees and interest that were not part of my original agreement they call me times per day including on weekends and have been rude and threatening this is harassment and a violation of fair debt collection practices,"{'complaint_id': 10001124, 'product_category': 'personal loan', 'chunk_index': 0}"
i tried to withdraw from my discover savings at discover and was told my account was frozen pending a security review no one informed me of any issues beforehand i had bills due and no access to my own money for weeks the customer service was unhelpful and could not tell me when the review would be completed,"{'complaint_id': 10001782, 'product_category': 'savings account', 'chunk_index': 0}"
someone made fraudulent purchases on my discover it card totaling i reported this to chase immediately and they opened an investigation after weeks they denied my fraud claim saying the transactions appeared legitimate i have filed a police report and have evidence that i was in a different state when these transactions occurred,"{'complaint_id': 10000522, 'product_category': 'credit card', 'chunk_index': 0}"
ally bank closed my synchrony savings account without warning citing business reasons i had in the account and it took weeks to receive a cashier s check no explanation was ever provided for the closure i have been a customer for years with no suspicious activity on the account,"{'complaint_id': 10001786, 'product_category': 'savings account', 'chunk_index': 0}"
citibank charged me a late fee on my amex gold card even though i made my payment on time my bank records show the payment was initiated days before the due date when i called to dispute they said the payment was received one day late due to processing time this is unacceptable i should not be penalized for their slow processing system,"{'complaint_id': 10000023, 'product_category': 'credit card', 'chunk_index': 0}"
i noticed a charge of on my citi double cash statement from i did not authorize this transaction and have been trying to resolve it with capital one for weeks they keep transferring me between departments and no one takes responsibility i have provided documentation proving i was not at the merchant location this is extremely frustrating and i need this resolved immediately,"{'complaint_id': 10000357, 'product_category': 'credit card', 'chunk_index': 0}"
i sent via western union through western union to pay my landlord the money was deducted from my account but never received by the recipient it has been weeks and western union has not been able to locate the funds or provide a refund i am now at risk of eviction because my rent appears unpaid,"{'complaint_id': 10002200, 'product_category': 'money transfer', 'chunk_index': 0}"
i have been trying to reach discover s customer service about an issue with my ally savings for weeks wait times exceed minutes and i have been disconnected times after waiting when i finally got through the representative could not resolve my issue and told me to call back this level of service is completely unacceptable for a bank holding my savings,"{'complaint_id': 10001278, 'product_category': 'savings account', 'chunk_index': 0}"
i tried to withdraw from my synchrony savings at chase and was told my account was frozen pending a security review no one informed me of any issues beforehand i had bills due and no access to my own money for weeks the customer service was unhelpful and could not tell me when the review would be completed,"{'complaint_id': 10001313, 'product_category': 'savings account', 'chunk_index': 0}"
i have been trying to reach goldman sachs s customer service about an issue with my discover savings for weeks wait times exceed minutes and i have been disconnected times after waiting when i finally got through the representative could not resolve my issue and told me to call back this level of service is completely unacceptable for a bank holding my savings,"{'complaint_id': 10001636, 'product_category': 'savings account', 'chunk_index': 0}"
someone made fraudulent purchases on my amex gold card totaling i reported this to discover immediately and they opened an investigation after weeks they denied my fraud claim saying the transactions appeared legitimate i have filed a police report and have evidence that i was in a different state when these transactions occurred,"{'complaint_id': 10000551, 'product_category': 'credit card', 'chunk_index': 0}"
my discover it card from capital one suddenly had its credit limit reduced from to without any prior notification i have never missed a payment and my credit score is above when i called to ask why the representative could not give me a clear answer this reduction has negatively affected my credit utilization ratio and dropped my score by points,"{'complaint_id': 10000341, 'product_category': 'credit card', 'chunk_index': 0}"
i applied for the capital one venture card specifically for the point sign up bonus i met all the spending requirements within the specified timeframe but chase has refused to credit my bonus points i have called times over the past months and each representative tells me something different i have all receipts and statements showing i qualified,"{'complaint_id': 10000432, 'product_category': 'credit card', 'chunk_index': 0}"
someone made fraudulent purchases on my chase sapphire card totaling i reported this to american express immediately and they opened an investigation after weeks they denied my fraud claim saying the transactions appeared legitimate i have filed a police report and have evidence that i was in a different state when these transactions occurred,"{'complaint_id': 10000474, 'product_category': 'credit card', 'chunk_index': 0}"
the rewards program on my amex gold card was changed without notice chase devalued the points by nearly making the annual fee of no longer worth it i specifically chose this card for its rewards structure and feel this is a bait and switch tactic long time customers should be grandfathered into the original rewards program,"{'complaint_id': 10000218, 'product_category': 'credit card', 'chunk_index': 0}"
i took out a personal loan of with goldman sachs through their prosper loan program the advertised rate was but after approval i was given the terms were buried in fine print and the loan officer rushed me through the signing process i am now paying per month which is more than what was originally quoted,"{'complaint_id': 10000912, 'product_category': 'personal loan', 'chunk_index': 0}"
i tried to withdraw from my chase savings at ally bank and was told my account was frozen pending a security review no one informed me of any issues beforehand i had bills due and no access to my own money for weeks the customer service was unhelpful and could not tell me when the review would be completed,"{'complaint_id': 10001228, 'product_category': 'savings account', 'chunk_index': 0}"
i accidentally sent to the wrong person through western union via venmo i realized the error within minutes and immediately contacted them to cancel they said the transaction was already completed and they cannot reverse it they suggested i ask the recipient nicely to send it back this is an unacceptable response for such a large amount,"{'complaint_id': 10002065, 'product_category': 'money transfer', 'chunk_index': 0}"
sofi sold my lendingclub loan loan to a third party debt collector without notifying me the collector is now adding additional fees and interest that were not part of my original agreement they call me times per day including on weekends and have been rude and threatening this is harassment and a violation of fair debt collection practices,"{'complaint_id': 10001012, 'product_category': 'personal loan', 'chunk_index': 0}"
i tried to make an extra payment on my lendingclub loan from sofi to pay down the principal faster their system automatically applied it to future payments instead of the principal balance after calling times each representative gave me different instructions i am paying more interest than necessary because they will not properly apply my payments,"{'complaint_id': 10000958, 'product_category': 'personal loan', 'chunk_index': 0}"
ally bank charged me a monthly maintenance fee on my synchrony savings that was supposed to be free when i called to dispute they said i did not maintain the minimum balance of even though my statements show i was always above that threshold i want all fees refunded and a guarantee this will not happen again,"{'complaint_id': 10001774, 'product_category': 'savings account', 'chunk_index': 0}"
i applied for the amex gold card specifically for the point sign up bonus i met all the spending requirements within the specified timeframe but capital one has refused to credit my bonus points i have called times over the past months and each representative tells me something different i have all receipts and statements showing i qualified,"{'complaint_id': 10000094, 'product_category': 'credit card', 'chunk_index': 0}"
i have been making regular payments on my marcus loan from goldman sachs for months last month they claimed they did not receive my payment even though my bank shows it was debited they charged me a late fee and reported a missed payment to the credit bureaus dropping my score by points i need this corrected immediately,"{'complaint_id': 10001009, 'product_category': 'personal loan', 'chunk_index': 0}"
the total cost of my prosper loan from prosper ended up being which is nearly times the original loan amount of the interest rate of combined with various processing fees and insurance charges that were added without my clear consent have made this loan predatory in my opinion,"{'complaint_id': 10001071, 'product_category': 'personal loan', 'chunk_index': 0}"
i applied for a prosper loan with lendingclub and was denied despite having a credit score of and a stable income of per year the denial letter was vague citing insufficient credit history i have years of credit history with no delinquencies i believe this decision was made unfairly and request a proper review,"{'complaint_id': 10001093, 'product_category': 'personal loan', 'chunk_index': 0}"
my account was frozen by paypal after i made a zelle transfer of they claimed the transaction was flagged for suspicious activity but i was simply sending money to my family overseas which i do every month it took weeks to get my account unfrozen and i had to provide extensive documentation including pay stubs and tax returns,"{'complaint_id': 10002059, 'product_category': 'money transfer', 'chunk_index': 0}"
i opened a marcus savings with discover because they advertised a apy after three months the rate was quietly dropped to without notification when i called they said the promotional rate had expired but this was never clearly communicated at account opening i moved into this account specifically for the higher rate,"{'complaint_id': 10001309, 'product_category': 'savings account', 'chunk_index': 0}"
i noticed a charge of on my amex gold statement from i did not authorize this transaction and have been trying to resolve it with capital one for weeks they keep transferring me between departments and no one takes responsibility i have provided documentation proving i was not at the merchant location this is extremely frustrating and i need this resolved immediately,"{'complaint_id': 10000697, 'product_category': 'credit card', 'chunk_index': 0}"
the total cost of my marcus loan from prosper ended up being which is nearly times the original loan amount of the interest rate of combined with various processing fees and insurance charges that were added without my clear consent have made this loan predatory in my opinion,"{'complaint_id': 10001110, 'product_category': 'personal loan', 'chunk_index': 0}"
i applied for a marcus loan with sofi and was denied despite having a credit score of and a stable income of per year the denial letter was vague citing insufficient credit history i have years of credit history with no delinquencies i believe this decision was made unfairly and request a proper review,"{'complaint_id': 10000997, 'product_category': 'personal loan', 'chunk_index': 0}"
i have been trying to reach discover s customer service about an issue with my marcus savings for weeks wait times exceed minutes and i have been disconnected times after waiting when i finally got through the representative could not resolve my issue and told me to call back this level of service is completely unacceptable for a bank holding my savings,"{'complaint_id': 10001459, 'product_category': 'savings account', 'chunk_index': 0}"
my discover savings with ally bank was accessed by someone who changed my contact information and attempted to transfer out of my account when i reported this ally bank took weeks to investigate and temporarily restricted my access i am concerned about the security of their online banking platform and how this person gained access,"{'complaint_id': 10001680, 'product_category': 'savings account', 'chunk_index': 0}"
the rewards program on my citi double cash card was changed without notice citibank devalued the points by nearly making the annual fee of no longer worth it i specifically chose this card for its rewards structure and feel this is a bait and switch tactic long time customers should be grandfathered into the original rewards program,"{'complaint_id': 10000154, 'product_category': 'credit card', 'chunk_index': 0}"
the total cost of my lendingclub loan from sofi ended up being which is nearly times the original loan amount of the interest rate of combined with various processing fees and insurance charges that were added without my clear consent have made this loan predatory in my opinion,"{'complaint_id': 10001100, 'product_category': 'personal loan', 'chunk_index': 0}"
i have been a loyal amex gold cardholder with chase for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this account if the rate is not adjusted,"{'complaint_id': 10000247, 'product_category': 'credit card', 'chunk_index': 0}"
i have been a loyal capital one venture cardholder with capital one for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this account if the rate is not adjusted,"{'complaint_id': 10000790, 'product_category': 'credit card', 'chunk_index': 0}"
someone made fraudulent purchases on my amex gold card totaling i reported this to american express immediately and they opened an investigation after weeks they denied my fraud claim saying the transactions appeared legitimate i have filed a police report and have evidence that i was in a different state when these transactions occurred,"{'complaint_id': 10000581, 'product_category': 'credit card', 'chunk_index': 0}"
ally bank closed my synchrony savings account without warning citing business reasons i had in the account and it took weeks to receive a cashier s check no explanation was ever provided for the closure i have been a customer for years with no suspicious activity on the account,"{'complaint_id': 10001471, 'product_category': 'savings account', 'chunk_index': 0}"
i noticed a charge of on my amex gold statement from i did not authorize this transaction and have been trying to resolve it with citibank for weeks they keep transferring me between departments and no one takes responsibility i have provided documentation proving i was not at the merchant location this is extremely frustrating and i need this resolved immediately,"{'complaint_id': 10000704, 'product_category': 'credit card', 'chunk_index': 0}"
i tried to withdraw from my discover savings at chase and was told my account was frozen pending a security review no one informed me of any issues beforehand i had bills due and no access to my own money for weeks the customer service was unhelpful and could not tell me when the review would be completed,"{'complaint_id': 10001213, 'product_category': 'savings account', 'chunk_index': 0}"
ally bank closed my ally savings account without warning citing business reasons i had in the account and it took weeks to receive a cashier s check no explanation was ever provided for the closure i have been a customer for years with no suspicious activity on the account,"{'complaint_id': 10001296, 'product_category': 'savings account', 'chunk_index': 0}"
i have been making regular payments on my prosper loan from sofi for months last month they claimed they did not receive my payment even though my bank shows it was debited they charged me a late fee and reported a missed payment to the credit bureaus dropping my score by points i need this corrected immediately,"{'complaint_id': 10000897, 'product_category': 'personal loan', 'chunk_index': 0}"
my chase savings with ally bank was accessed by someone who changed my contact information and attempted to transfer out of my account when i reported this ally bank took weeks to investigate and temporarily restricted my access i am concerned about the security of their online banking platform and how this person gained access,"{'complaint_id': 10001261, 'product_category': 'savings account', 'chunk_index': 0}"
someone made fraudulent purchases on my capital one venture card totaling i reported this to american express immediately and they opened an investigation after weeks they denied my fraud claim saying the transactions appeared legitimate i have filed a police report and have evidence that i was in a different state when these transactions occurred,"{'complaint_id': 10000488, 'product_category': 'credit card', 'chunk_index': 0}"
ally bank closed my discover savings account without warning citing business reasons i had in the account and it took weeks to receive a cashier s check no explanation was ever provided for the closure i have been a customer for years with no suspicious activity on the account,"{'complaint_id': 10001625, 'product_category': 'savings account', 'chunk_index': 0}"
i noticed a charge of on my capital one venture statement from i did not authorize this transaction and have been trying to resolve it with american express for weeks they keep transferring me between departments and no one takes responsibility i have provided documentation proving i was not at the merchant location this is extremely frustrating and i need this resolved immediately,"{'complaint_id': 10000560, 'product_category': 'credit card', 'chunk_index': 0}"
goldman sachs sold my marcus loan loan to a third party debt collector without notifying me the collector is now adding additional fees and interest that were not part of my original agreement they call me times per day including on weekends and have been rude and threatening this is harassment and a violation of fair debt collection practices,"{'complaint_id': 10001142, 'product_category': 'personal loan', 'chunk_index': 0}"
i accidentally sent to the wrong person through wire transfer via paypal i realized the error within minutes and immediately contacted them to cancel they said the transaction was already completed and they cannot reverse it they suggested i ask the recipient nicely to send it back this is an unacceptable response for such a large amount,"{'complaint_id': 10002153, 'product_category': 'money transfer', 'chunk_index': 0}"
i tried to make an extra payment on my prosper loan from sofi to pay down the principal faster their system automatically applied it to future payments instead of the principal balance after calling times each representative gave me different instructions i am paying more interest than necessary because they will not properly apply my payments,"{'complaint_id': 10001120, 'product_category': 'personal loan', 'chunk_index': 0}"
synchrony closed my discover savings account without warning citing business reasons i had in the account and it took weeks to receive a cashier s check no explanation was ever provided for the closure i have been a customer for years with no suspicious activity on the account,"{'complaint_id': 10001775, 'product_category': 'savings account', 'chunk_index': 0}"
i have been a loyal amex gold cardholder with citibank for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this account if the rate is not adjusted,"{'complaint_id': 10000513, 'product_category': 'credit card', 'chunk_index': 0}"
citibank charged me a late fee on my chase sapphire card even though i made my payment on time my bank records show the payment was initiated days before the due date when i called to dispute they said the payment was received one day late due to processing time this is unacceptable i should not be penalized for their slow processing system,"{'complaint_id': 10000634, 'product_category': 'credit card', 'chunk_index': 0}"
zelle charged me a fee for a zelle transfer that was advertised as free the fee was hidden in the exchange rate markup and only visible after carefully comparing the rates the actual exchange rate applied was worse than the market rate this is deceptive and the total hidden cost was,"{'complaint_id': 10001930, 'product_category': 'money transfer', 'chunk_index': 0}"
ally bank closed my ally savings account without warning citing business reasons i had in the account and it took weeks to receive a cashier s check no explanation was ever provided for the closure i have been a customer for years with no suspicious activity on the account,"{'complaint_id': 10001665, 'product_category': 'savings account', 'chunk_index': 0}"
i took out a personal loan of with upstart through their sofi personal loan program the advertised rate was but after approval i was given the terms were buried in fine print and the loan officer rushed me through the signing process i am now paying per month which is more than what was originally quoted,"{'complaint_id': 10001013, 'product_category': 'personal loan', 'chunk_index': 0}"
my account was frozen by paypal after i made a wire transfer transfer of they claimed the transaction was flagged for suspicious activity but i was simply sending money to my family overseas which i do every month it took weeks to get my account unfrozen and i had to provide extensive documentation including pay stubs and tax returns,"{'complaint_id': 10002016, 'product_category': 'money transfer', 'chunk_index': 0}"
the total cost of my prosper loan from goldman sachs ended up being which is nearly times the original loan amount of the interest rate of combined with various processing fees and insurance charges that were added without my clear consent have made this loan predatory in my opinion,"{'complaint_id': 10001151, 'product_category': 'personal loan', 'chunk_index': 0}"
american express charged me a late fee on my discover it card even though i made my payment on time my bank records show the payment was initiated days before the due date when i called to dispute they said the payment was received one day late due to processing time this is unacceptable i should not be penalized for their slow processing system,"{'complaint_id': 10000791, 'product_category': 'credit card', 'chunk_index': 0}"
i sent via venmo through western union to pay my landlord the money was deducted from my account but never received by the recipient it has been weeks and western union has not been able to locate the funds or provide a refund i am now at risk of eviction because my rent appears unpaid,"{'complaint_id': 10002164, 'product_category': 'money transfer', 'chunk_index': 0}"
i applied for the discover it card specifically for the point sign up bonus i met all the spending requirements within the specified timeframe but discover has refused to credit my bonus points i have called times over the past months and each representative tells me something different i have all receipts and statements showing i qualified,"{'complaint_id': 10000117, 'product_category': 'credit card', 'chunk_index': 0}"
i opened a discover savings with synchrony because they advertised a apy after three months the rate was quietly dropped to without notification when i called they said the promotional rate had expired but this was never clearly communicated at account opening i moved into this account specifically for the higher rate,"{'complaint_id': 10001498, 'product_category': 'savings account', 'chunk_index': 0}"
i have been a loyal amex gold cardholder with capital one for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this account if the rate is not adjusted,"{'complaint_id': 10000741, 'product_category': 'credit card', 'chunk_index': 0}"
i was contacted by someone claiming to be from my bank s fraud department they convinced me to send via western union to secure my account i later realized this was a scam and immediately contacted venmo they refused to reverse the transaction saying western union transfers are final i believe venmo should have better fraud protection mechanisms,"{'complaint_id': 10002132, 'product_category': 'money transfer', 'chunk_index': 0}"
i took out a personal loan of with goldman sachs through their sofi personal loan program the advertised rate was but after approval i was given the terms were buried in fine print and the loan officer rushed me through the signing process i am now paying per month which is more than what was originally quoted,"{'complaint_id': 10001082, 'product_category': 'personal loan', 'chunk_index': 0}"
i tried to withdraw from my ally savings at discover and was told my account was frozen pending a security review no one informed me of any issues beforehand i had bills due and no access to my own money for weeks the customer service was unhelpful and could not tell me when the review would be completed,"{'complaint_id': 10001628, 'product_category': 'savings account', 'chunk_index': 0}"
i noticed a charge of on my chase sapphire statement from i did not authorize this transaction and have been trying to resolve it with capital one for weeks they keep transferring me between departments and no one takes responsibility i have provided documentation proving i was not at the merchant location this is extremely frustrating and i need this resolved immediately,"{'complaint_id': 10000120, 'product_category': 'credit card', 'chunk_index': 0}"
someone made fraudulent purchases on my amex gold card totaling i reported this to chase immediately and they opened an investigation after weeks they denied my fraud claim saying the transactions appeared legitimate i have filed a police report and have evidence that i was in a different state when these transactions occurred,"{'complaint_id': 10000657, 'product_category': 'credit card', 'chunk_index': 0}"
i initiated an international transfer of through bank of america s zelle service the estimated delivery was days but after weeks the money has still not arrived each time i call they say it is being processed meanwhile the exchange rate has changed significantly costing me an additional in value,"{'complaint_id': 10002108, 'product_category': 'money transfer', 'chunk_index': 0}"
my account was frozen by western union after i made a venmo transfer of they claimed the transaction was flagged for suspicious activity but i was simply sending money to my family overseas which i do every month it took weeks to get my account unfrozen and i had to provide extensive documentation including pay stubs and tax returns,"{'complaint_id': 10002072, 'product_category': 'money transfer', 'chunk_index': 0}"
i sent via zelle through bank of america to pay my landlord the money was deducted from my account but never received by the recipient it has been weeks and bank of america has not been able to locate the funds or provide a refund i am now at risk of eviction because my rent appears unpaid,"{'complaint_id': 10002261, 'product_category': 'money transfer', 'chunk_index': 0}"
american express charged me a late fee on my capital one venture card even though i made my payment on time my bank records show the payment was initiated days before the due date when i called to dispute they said the payment was received one day late due to processing time this is unacceptable i should not be penalized for their slow processing system,"{'complaint_id': 10000636, 'product_category': 'credit card', 'chunk_index': 0}"
i have been a loyal capital one venture cardholder with capital one for over years recently i noticed my interest rate was increased from to without adequate explanation i have excellent payment history and no late payments other companies are offering much lower rates i am considering closing this account if the rate is not adjusted,"{'complaint_id': 10000370, 'product_category': 'credit card', 'chunk_index': 0}"
my amex gold card from discover suddenly had its credit limit reduced from to without any prior notification i have never missed a payment and my credit score is above when i called to ask why the representative could not give me a clear answer this reduction has negatively affected my credit utilization ratio and dropped my score by points,"{'complaint_id': 10000269, 'product_category': 'credit card', 'chunk_index': 0}"
my capital one venture card from american express suddenly had its credit limit reduced from to without any prior notification i have never missed a payment and my credit score is above when i called to ask why the representative could not give me a clear answer this reduction has negatively affected my credit utilization ratio and dropped my score by points,"{'complaint_id': 10000656, 'product_category': 'credit card', 'chunk_index': 0}"
i accidentally sent to the wrong person through wire transfer via paypal i realized the error within minutes and immediately contacted them to cancel they said the transaction was already completed and they cannot reverse it they suggested i ask the recipient nicely to send it back this is an unacceptable response for such a large amount,"{'complaint_id': 10002127, 'product_category': 'money transfer', 'chunk_index': 0}"
i tried to make an extra payment on my prosper loan from upstart to pay down the principal faster their system automatically applied it to future payments instead of the principal balance after calling times each representative gave me different instructions i am paying more interest than necessary because they will not properly apply my payments,"{'complaint_id': 10000936, 'product_category': 'personal loan', 'chunk_index': 0}"
the rewards program on my citi double cash card was changed without notice chase devalued the points by nearly making the annual fee of no longer worth it i specifically chose this card for its rewards structure and feel this is a bait and switch tactic long time customers should be grandfathered into the original rewards program,"{'complaint_id': 10000047, 'product_category': 'credit card', 'chunk_index': 0}"
synchrony charged me a monthly maintenance fee on my ally savings that was supposed to be free when i called to dispute they said i did not maintain the minimum balance of even though my statements show i was always above that threshold i want all fees refunded and a guarantee this will not happen again,"{'complaint_id': 10001374, 'product_category': 'savings account', 'chunk_index': 0}"
sofi sold my prosper loan loan to a third party debt collector without notifying me the collector is now adding additional fees and interest that were not part of my original agreement they call me times per day including on weekends and have been rude and threatening this is harassment and a violation of fair debt collection practices,"{'complaint_id': 10000884, 'product_category': 'personal loan', 'chunk_index': 0}"
i applied for a upstart loan with prosper and was denied despite having a credit score of and a stable income of per year the denial letter was vague citing insufficient credit history i have years of credit history with no delinquencies i believe this decision was made unfairly and request a proper review,"{'complaint_id': 10000992, 'product_category': 'personal loan', 'chunk_index': 0}"
my discover it card from discover suddenly had its credit limit reduced from to without any prior notification i have never missed a payment and my credit score is above when i called to ask why the representative could not give me a clear answer this reduction has negatively affected my credit utilization ratio and dropped my score by points,"{'complaint_id': 10000774, 'product_category': 'credit card', 'chunk_index': 0}"
ally bank charged me a monthly maintenance fee on my marcus savings that was supposed to be free when i called to dispute they said i did not maintain the minimum balance of even though my statements show i was always above that threshold i want all fees refunded and a guarantee this will not happen again,"{'complaint_id': 10001220, 'product_category': 'savings account', 'chunk_index': 0}"
i applied for a sofi personal loan with goldman sachs and was denied despite having a credit score of and a stable income of per year the denial letter was vague citing insufficient credit history i have years of credit history with no delinquencies i believe this decision was made unfairly and request a proper review,"{'complaint_id': 10001127, 'product_category': 'personal loan', 'chunk_index': 0}"
i applied for the capital one venture card specifically for the point sign up bonus i met all the spending requirements within the specified timeframe but american express has refused to credit my bonus points i have called times over the past months and each representative tells me something different i have all receipts and statements showing i qualified,"{'complaint_id': 10000005, 'product_category': 'credit card', 'chunk_index': 0}"
